"filter.id","EQ_ID","rec.id","Year","Month","Day","Hour","Minute","Second","Lat","Lat.min","Lon","Lon.min","Depth","ML","Sta.num","closest.epi","angle","RMS","ERH","ERZ","N","Number","quality","Lon.X","Lat.Y","Pfile","ts_name","P_arr_time","S_arr_time","Index","Sec_CMT","Lon_CMT","Lat_CMT","Dep_CMT","Mw_CMT","Strike1_CMT","Dip1_CMT","Slip1_CMT","Strike2_CMT","Dip2_CMT","Slip2_CMT","CMT.sec","CMT.id","Sec_BATS","EQ_Lat_BATS","EQ_Lon_BATS","Depth_CWB","ML_BATS","Strike1_BATS","Dip1_BATS","Slip1_BATS","Strike2_BATS","Dip2_BATS","Slip2_BATS","M0_BATS","Mw_BATS","BATS.sec","BATS.id","FM1_total_sec","sec_diff","abs_sec_diff","FM_loc.x","FM_loc.y","R_diff","Lon.WU","Lat.WU","Dep.WU","ML.WU","Strike1.WU","Dip1.WU","Slip1.WU","Strike2.WU","Dip2.WU","Slip2.WU","has_FM","final.Lon","final.Lat","final.Dep","Tran_Mw","Final_Mw","Mw_index","Final_Strike_1","Final_Dip_1","Final_Slip_1","Final_Strike_2","Final_Dip_2","Final_Slip_2","FM_Index","Fnm_1","Frv_1","Fnm_2","Frv_2","Sta","Name","County","City","Net","Lon.Sta.X","Lat.Sta.Y","El.","address","Lon_67","Lat_67","X2020_pick","suggested.Vs30_EGDT","PS_log.30m","LT.SiteClass.Vs30","LT.SiteClass.2001","LT.Vs30.measured","LT.Vs30.estimated","X2020.Vs30","Vs30.Index","NOTE","Rrup_p1","Rrup_p2","Avg_Rrup","Hypo","Adopted_Rrup"
"B001094","2018_1215_2121_05","2018_1215_2121_05_EHYH",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_EHYH_24152120.P18.asc",20,28.29688,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"EHYH","紅葉","花蓮縣","萬榮鄉","CWB_BH",121.3451,23.4938,18,"紅葉國小",284418.378,2599212.691,587.185,NA,NA,NA,NA,NA,NA,587.185,"pick",NA,68.968955994,70.425079346,69.69701767,71.5092717694706,69.69701767
"B001095","2018_1215_2121_05","2018_1215_2121_05_ELD",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_ELD_24152120.P18.asc",19.99219,32.39062,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"ELD","利稻","臺東縣","海端鄉","CWB_BH",121.025,23.1864,1040,"臺東縣海端鄉霧鹿村2鄰12號",251730.382,2565129.678,760,902.74,NA,NA,NA,NA,NA,760,"pick",NA,111.534477234,112.605361938,112.069919586,113.742995388727,112.069919586
"B001096","2018_1215_2121_05","2018_1215_2121_05_EWT",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_EWT_24152120.P18.asc",20,30,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"EWT","武塔","宜蘭縣","南澳鄉","CWB_BH",121.7783,24.445,37,"武塔村新溪路1號",328083.794,2704734.863,328.357,NA,NA,NA,NA,NA,NA,328.357,"pick",NA,84.597442627,83.909118652,84.2532806395,86.3813092572693,84.2532806395
"B001097","2018_1215_2121_05","2018_1215_2121_05_EYUL",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_EYUL_24152120.P18.asc",20,29.39844,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"EYUL","玉里","花蓮縣","玉里鎮","CWB_BH",121.3191,23.3472,-235,"中華路424號",281798.753,2582971.999,452.411,NA,NA,NA,NA,NA,NA,452.411,"pick",NA,78.750236511,79.644363403,79.197299957,80.9818808191067,79.197299957
"B001098","2018_1215_2121_05","2018_1215_2121_05_HSN",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_HSN_24152120.P18.asc",19.99219,38.08594,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"HSN","竹北","新竹縣","竹北市","CWB_BH",121.0142,24.8281,-266,"光明五街60號",250606.438,2746944.049,470.158,427.14,1,"C1","D","-",474,427.14,"EGDT.mea","",153.464553833,153.051879883,153.258216858,155.05118067593,153.258216858
"B001099","2018_1215_2121_05","2018_1215_2121_05_ICHU",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_ICHU_24152120.P18.asc",20,39.60156,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"ICHU","義竹","嘉義縣","義竹鄉","CWB_BH",120.2793,23.3606,-455,"中平村中庄 84 號",175486.565,2584603.659,226.438,NA,NA,NA,NA,NA,NA,226.438,"pick",NA,172.061096191,173.764022827,172.912559509,174.696195367844,172.912559509
"B001100","2018_1215_2121_05","2018_1215_2121_05_ILA",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_ILA_24152120.P18.asc",20,33,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"ILA","宜蘭市","宜蘭縣","宜蘭市","CWB_BH",121.7563,24.7638,-170,"力行街3號",325659.016,2740033.641,217.428,242.41,NA,"D1","D","-",217,217.428,"pick","",118.082244873,117.494766235,117.788505554,119.728414689246,117.788505554
"B001101","2018_1215_2121_05","2018_1215_2121_05_KSHI",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_KSHI_24152120.P18.asc",20,36,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"KSHI","關西","新竹縣","關西鎮","CWB_BH",121.176,24.7766,-32,"內山公路196號",266968.601,2741251.33,581.506,NA,NA,NA,NA,NA,NA,581.506,"pick",NA,139.766464233,139.203079224,139.4847717285,141.330513071311,139.4847717285
"B001102","2018_1215_2121_05","2018_1215_2121_05_LDU",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_LDU_24152120.P18.asc",20,33.10156,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"LDU","綠島","臺東縣","綠島鄉","CWB_BH",121.4693,22.6733,-185,"中寮村3號",297395.704,2508388.783,607.486,617.87,NA,NA,NA,NA,NA,607.486,"pick",NA,128.5418396,128.175186157,128.3585128785,130.062071719622,128.3585128785
"B001103","2018_1215_2121_05","2018_1215_2121_05_NMLH",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_NMLH_24152120.P18.asc",20,36.80469,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"NMLH","苗栗市","苗栗市","","CWB_BH",120.791,24.5372,201,"恭敬里聯大一號",227996.2,2714740.663,495.848,NA,NA,NA,NA,NA,NA,495.848,"pick",NA,146.103271484,146.234527588,146.168899536,148.10460432073,146.168899536
"B001104","2018_1215_2121_05","2018_1215_2121_05_NWF",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_NWF_24152120.P18.asc",20,37.20312,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"NWF","五分山","新北市","瑞芳區","CWB_BH",121.7816,25.0715,766,"八分寮路50號",328021.904,2774131.229,760,444.94,1,NA,NA,NA,NA,444.94,"EGDT.mea",NA,150.717773438,150.267547607,150.4926605225,152.30914384895,150.4926605225
"B001105","2018_1215_2121_05","2018_1215_2121_05_SHUL",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_SHUL_24152120.P18.asc",19.99219,26.1875,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,45.789520264,46.469715118,46.129617691,48.6844992682476,46.129617691
"B001106","2018_1215_2121_05","2018_1215_2121_05_SNS",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_SNS_24152120.P18.asc",19.99219,38.28906,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"SNS","曾文","台南市","楠西區","CWB_BH",120.4973,23.2198,156,"台南市楠西區密枝村70號",197721.319,2568917.043,599.802,NA,NA,NA,NA,NA,NA,599.802,"pick",NA,156.075393677,157.895950317,156.985671997,158.607388844278,156.985671997
"B001107","2018_1215_2121_05","2018_1215_2121_05_STYH",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_STYH_24152120.P18.asc",20,35.20312,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"STYH","桃源","高雄市","桃源區","CWB_BH",120.7811,23.1794,5,"南橫公路三段201號",226760.793,2564371.158,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,132.392807007,133.851959229,133.122383118,134.76311494248,133.122383118
"B001108","2018_1215_2121_05","2018_1215_2121_05_WCHH",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_WCHH_24152120.P18.asc",19.99219,36.89062,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"WCHH","彰化市","彰化市","","CWB_BH",120.5583,24.0795,-263,"進德路1號",204259.02,2664104.065,458.772,NA,NA,NA,NA,NA,NA,458.772,"pick",NA,144.137451172,145.045318604,144.591384888,146.605358118317,144.591384888
"B001109","2018_1215_2121_05","2018_1215_2121_05_WCKO",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_WCKO_24152120.P18.asc",19.99219,36.49219,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"WCKO","黎明國小","嘉義縣","番路鄉","CWB_BH",120.6047,23.4385,282.12751,"嘉義縣番路鄉觸口村觸口164號",208779.689,2593101.88,499.268,NA,NA,NA,NA,NA,NA,499.268,"pick",NA,138.4712677,140.143035889,139.3071517945,141.09613281731,139.3071517945
"B001110","2018_1215_2121_05","2018_1215_2121_05_WDLH",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_WDLH_24152120.P18.asc",20,36.5,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"WDLH","斗六市","雲林縣","斗六市","CWB_BH",120.5381,23.6888,69,"大學路3段123號",202063.806,2620841.301,238.432,NA,NA,NA,NA,NA,NA,238.432,"pick",NA,141.157363892,142.570098877,141.8637313845,143.815704917787,141.8637313845
"B001111","2018_1215_2121_05","2018_1215_2121_05_WJS",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_WJS_24152120.P18.asc",20,34.5,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"WJS","竹山","南投縣","竹山鎮","CWB_BH",120.7279,23.8219,175,"社寮里大公街100號",221449.067,2635531.628,500.942,NA,NA,NA,NA,NA,NA,500.942,"pick",NA,122.608398438,123.823051453,123.2157249455,125.284794432525,123.2157249455
"B001112","2018_1215_2121_05","2018_1215_2121_05_WSL",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_WSL_24152120.P18.asc",20,40.5,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"WSL","水林","雲林縣","水林鄉","CWB_BH",120.227874,23.522687,455,"雲林縣雲林縣水林鄉松北村一之一號(蔦松國中)05-7841801",170324.792,2602581.394,214.66,NA,NA,NA,NA,NA,NA,214.66,"pick",NA,173.698867798,175.272979736,174.485923767,176.341560333916,174.485923767
"B001113","2018_1215_2121_05","2018_1215_2121_05_WTK",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_WTK_24152120.P18.asc",19.99219,38.1875,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"WTK","土庫","雲林縣","土庫鎮","CWB_BH",120.3886,23.6877,-358,"復興路318號",186816.044,2620776.861,211.351,NA,NA,NA,NA,NA,NA,211.351,"pick",NA,156.059585571,157.480957031,156.770271301,158.691522772957,156.770271301
"B001114","2018_1216_1603_38","2018_1216_1603_38_SMS",2018,12,16,16,3,38,22,0.24,120,49.3,35.18,3.98,99,2.4,105,0.26,0.3,0.2,"F",219,"B",120.821666666667,22.004,"24161603.P18","201812161603_SMS_24161603.P18.asc",20,24.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.821666666667,22.004,35.18,3.79,3.79,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMS","滿州","屏東縣","滿州鄉","CWB_BH",120.837073,22.020448,53,"屏東縣滿州鄉滿州村中山路39號(尚武國小)08-8801162(滿州國小)",232350.903,2436034.948,739.538,NA,NA,NA,NA,NA,NA,739.538,"pick",NA,NA,NA,NA,35.2629993619374,35.2629993619374
"B001115","2018_1222_1447_19","2018_1222_1447_19_EAH",2018,12,22,14,47,18.86,23,57.37,121,43.28,51.51,4.44,99,11.2,102,0.29,0.2,0.2,"F",259,"B",121.721333333333,23.9561666666667,"24221447.P18","201812221447_EAH_24221447.P18.asc",20,27.90234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.86,23.9561,121.7213,51.51,4.44,192.85,19.99,35.23,69.27,78.63,106.55,4.46e+22,4.37,2838.86,"BATS_5903",2838.86,0,0,121.7213,23.9561,0.00760847480726146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.721333333333,23.9561666666667,51.51,4.27,4.57,"BATS",192.85,19.99,35.23,69.27,78.63,106.55,"BATS",0,1,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,66.0656814162996,66.0656814162996
"B001116","2018_1222_1828_22","2018_1222_1828_22_OWD",2018,12,22,18,28,22.12,23,47.71,121,24.88,27.85,3.58,99,3.3,40,0.3,0.1,0.1,"F",246,"B",121.414666666667,23.7951666666667,"24221828.P18","201812221828_OWD_24221828.P18.asc",20,24.80469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.12,23.7951,121.4146,27.85,3.58,70.35,34.53,147.55,188,72.29,59.86,7.87e+20,3.2,1702.12,"BATS_5904",1702.12,0,0,121.4146,23.7951,0.00991071249830236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.414666666667,23.7951666666667,27.85,3.37,3.47,"BATS",70.35,34.53,147.55,188,72.29,59.86,"BATS",0,1,0,1,"OWD","奧萬大","南投縣","仁愛鄉","CWB_BH",121.1759,23.9545,1263,"親愛村大安路153號",267073.817,2650201.11,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,40.9688260632398,40.9688260632398
"B001117","2018_1223_0254_43","2018_1223_0254_43_EWT",2018,12,23,2,54,43.15,24,27.24,121,42.27,32.34,4.04,99,5.5,40,0.28,0.1,0.1,"F",223,"B",121.7045,24.454,"24230254.P18","201812230254_EWT_24230254.P18.asc",20,23.90039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.15,24.454,121.7045,32.34,4.04,321.12,28.11,-140.34,194.95,72.5,-67.65,3.66e+21,3.65,3283.15,"BATS_5905",3283.15,0,0,121.7045,24.454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.7045,24.454,32.34,3.85,3.89,"BATS",321.12,28.11,-140.34,194.95,72.5,-67.65,"BATS",1,0,1,0,"EWT","武塔","宜蘭縣","南澳鄉","CWB_BH",121.7783,24.445,37,"武塔村新溪路1號",328083.794,2704734.863,328.357,NA,NA,NA,NA,NA,NA,328.357,"pick",NA,NA,NA,NA,33.2093812197698,33.2093812197698
"B001118","2018_1225_0343_16","2018_1225_0343_16_CHKH",2018,12,25,3,43,15.87,23,12.25,121,31.8,36.07,4.21,99,13.8,109,0.3,0.2,0.2,"F",240,"B",121.53,23.2041666666667,"24250343.P18","201812250343_CHKH_24250343.P18.asc",20.00098,24.50098,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87,23.2041,121.53,36.07,4.21,315.41,31.31,18.63,209.34,80.44,119.95,5.09e+21,3.74,2595.87,"BATS_5906",2595.87,0,0,121.53,23.2041,0.00666666666653271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.53,23.2041666666667,36.07,4.03,3.98,"BATS",315.41,31.31,18.63,209.34,80.44,119.95,"BATS",0,0,0,1,"CHKH","博愛","臺東縣","成功鎮","CWB_BH",121.3957,23.1917,-93,"忠孝國小博愛分校",289678.09,2565771.448,409.563,NA,NA,NA,NA,NA,NA,409.563,"pick",NA,NA,NA,NA,38.6261831404554,38.6261831404554
